patch_id,bug_id,project,bug_number,ground_truth_label,original_label,original_dataset_location,normalized_patch_location,duplicate_group_id,APR_tool,included_primary,included_sensitivity,correction_status,exclusion_reason,label_sensitivity,exclusion_reason_sensitivity,trigger_tests_available,buggy_checkout_available,fixed_checkout_available,patch_applies,patch_compiles,original_tests_pass
Patches_ICSE__Doverfitting__Kali__Closure__patch1-Closure-76-Kali-plausible,Closure-76,Closure,76,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Closure/patch1-Closure-76-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Closure__patch1-Closure-76-Kali-plausible.diff,,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Closure__patch1-Closure-78-Kali-plausible,Closure-78,Closure,78,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Closure/patch1-Closure-78-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Closure__patch1-Closure-78-Kali-plausible.diff,,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Closure__patch1-Closure-8-Kali-plausible,Closure-8,Closure,8,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Closure/patch1-Closure-8-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Closure__patch1-Closure-8-Kali-plausible.diff,,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-2-Kali-plausible,Math-2,Math,2,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Math/patch1-Math-2-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-2-Kali-plausible.diff,,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-28-Kali-plausible,Math-28,Math,28,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Math/patch1-Math-28-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-28-Kali-plausible.diff,DUP0051,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-31-Kali-plausible,Math-31,Math,31,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Math/patch1-Math-31-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-31-Kali-plausible.diff,,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-32-Kali-plausible,Math-32,Math,32,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Math/patch1-Math-32-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-32-Kali-plausible.diff,DUP0052,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-49-Kali-plausible,Math-49,Math,49,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Math/patch1-Math-49-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-49-Kali-plausible.diff,DUP0054,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-80-Kali-plausible,Math-80,Math,80,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Math/patch1-Math-80-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-80-Kali-plausible.diff,,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-81-Kali-plausible,Math-81,Math,81,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Math/patch1-Math-81-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-81-Kali-plausible.diff,,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-84-Kali-plausible,Math-84,Math,84,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Math/patch1-Math-84-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-84-Kali-plausible.diff,,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-95-Kali-plausible,Math-95,Math,95,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Kali/Math/patch1-Math-95-Kali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Kali__Math__patch1-Math-95-Kali-plausible.diff,,Kali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-13-Nopol-plausible,Chart-13,Chart,13,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Chart/patch1-Chart-13-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-13-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-17-Nopol-plausible,Chart-17,Chart,17,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Chart/patch1-Chart-17-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-17-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-21-Nopol-plausible,Chart-21,Chart,21,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Chart/patch1-Chart-21-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-21-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-25-Nopol-plausible,Chart-25,Chart,25,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Chart/patch1-Chart-25-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-25-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-5-Nopol-plausible,Chart-5,Chart,5,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Chart/patch1-Chart-5-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-5-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-9-Nopol-plausible,Chart-9,Chart,9,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Chart/patch1-Chart-9-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Chart__patch1-Chart-9-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Lang__patch1-Lang-44-Nopol-plausible,Lang-44,Lang,44,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Lang/patch1-Lang-44-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Lang__patch1-Lang-44-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Lang__patch1-Lang-51-Nopol-plausible,Lang-51,Lang,51,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Lang/patch1-Lang-51-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Lang__patch1-Lang-51-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Lang__patch1-Lang-53-Nopol-plausible,Lang-53,Lang,53,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Lang/patch1-Lang-53-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Lang__patch1-Lang-53-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Lang__patch1-Lang-55-Nopol-plausible,Lang-55,Lang,55,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Lang/patch1-Lang-55-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Lang__patch1-Lang-55-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Lang__patch1-Lang-58-Nopol-plausible,Lang-58,Lang,58,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Lang/patch1-Lang-58-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Lang__patch1-Lang-58-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-105-Nopol-plausible,Math-105,Math,105,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-105-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-105-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-18-Nopol-plausible,Math-18,Math,18,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-18-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-18-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-2-Nopol-plausible,Math-2,Math,2,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-2-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-2-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-20-Nopol-plausible,Math-20,Math,20,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-20-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-20-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-33-Nopol-plausible,Math-33,Math,33,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-33-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-33-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-4-Nopol-plausible,Math-4,Math,4,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-4-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-4-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-41-Nopol-plausible,Math-41,Math,41,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-41-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-41-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-42-Nopol-plausible,Math-42,Math,42,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-42-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-42-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-49-Nopol-plausible,Math-49,Math,49,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-49-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-49-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-58-Nopol-plausible,Math-58,Math,58,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-58-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-58-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-69-Nopol-plausible,Math-69,Math,69,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-69-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-69-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-7-Nopol-plausible,Math-7,Math,7,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-7-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-7-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-73-Nopol-plausible,Math-73,Math,73,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-73-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-73-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-78-Nopol-plausible,Math-78,Math,78,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-78-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-78-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-80-Nopol-plausible,Math-80,Math,80,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-80-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-80-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-81-Nopol-plausible,Math-81,Math,81,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-81-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-81-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-82-Nopol-plausible,Math-82,Math,82,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-82-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-82-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-87-Nopol-plausible,Math-87,Math,87,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Math/patch1-Math-87-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Math__patch1-Math-87-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__Nopol__Time__patch1-Time-14-Nopol-plausible,Time-14,Time,14,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/Nopol/Time/patch1-Time-14-Nopol-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__Nopol__Time__patch1-Time-14-Nopol-plausible.diff,,Nopol,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Chart__patch1-Chart-12-RSRepair-plausible,Chart-12,Chart,12,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Chart/patch1-Chart-12-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Chart__patch1-Chart-12-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Chart__patch1-Chart-13-RSRepair-plausible,Chart-13,Chart,13,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Chart/patch1-Chart-13-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Chart__patch1-Chart-13-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Chart__patch1-Chart-25-RSRepair-plausible,Chart-25,Chart,25,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Chart/patch1-Chart-25-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Chart__patch1-Chart-25-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Chart__patch1-Chart-5-RSRepair-plausible,Chart-5,Chart,5,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Chart/patch1-Chart-5-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Chart__patch1-Chart-5-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-10-RSRepair-plausible,Closure-10,Closure,10,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Closure/patch1-Closure-10-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-10-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-112-RSRepair-plausible,Closure-112,Closure,112,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Closure/patch1-Closure-112-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-112-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-114-RSRepair-plausible,Closure-114,Closure,114,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Closure/patch1-Closure-114-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-114-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-120-RSRepair-plausible,Closure-120,Closure,120,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Closure/patch1-Closure-120-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-120-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-121-RSRepair-plausible,Closure-121,Closure,121,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Closure/patch1-Closure-121-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-121-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-124-RSRepair-plausible,Closure-124,Closure,124,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Closure/patch1-Closure-124-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-124-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-127-RSRepair-plausible,Closure-127,Closure,127,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Closure/patch1-Closure-127-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-127-RSRepair-plausible.diff,,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-129-RSRepair-plausible,Closure-129,Closure,129,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Closure/patch1-Closure-129-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-129-RSRepair-plausible.diff,DUP0027,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-130-RSRepair-plausible,Closure-130,Closure,130,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/RSRepair/Closure/patch1-Closure-130-RSRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__RSRepair__Closure__patch1-Closure-130-RSRepair-plausible.diff,DUP0028,RSRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
